,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1169857,1169857,2020-05-03 17:02:37,213148039875802,"fraud_Little, Gutmann and Lynch",shopping_net,7.22,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,ad9bdf1a70a107abfac2ef61f1e779a7,1367600557,28.717983,-81.426997,0,32779.0
130033,130033,2019-03-12 17:28:02,4128730454058057622,"fraud_Hintz, Bauch and Smith",health_fitness,28.78,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,59ffda35e91434382d00ca9e59022c93,1331573282,32.108372,-95.375212,0,75757.0
969268,969268,2020-01-26 21:41:37,4623560839669,fraud_Bode-Schuster,kids_pets,21.85,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,bd3d789ce4abaa2ffc0db108352dbc20,1359236497,41.893094,-94.257764,0,50059.0
939928,939928,2020-01-10 09:03:00,4736845434667908128,"fraud_Bahringer, Schoen and Corkery",shopping_pos,6.15,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,56c146b02360007d45c9523dec408996,1357808580,44.525532,-73.819519,0,12985.0
33825,33825,2019-01-21 02:22:52,4040099974063068803,fraud_Towne LLC,misc_pos,27.59,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,5fdff35b40b0a74a9cccf6987659fe49,1327112572,47.61215,-101.967634,0,
510813,510813,2019-08-09 21:15:38,4505383113689,fraud_Gulgowski LLC,home,83.07,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,d19b04b6a589fd0d2f9a98842a105be7,1344546938,38.681495,-76.17165899999999,0,21654.0
743432,743432,2019-11-14 05:47:58,6011252220172077,fraud_Bins-Rice,gas_transport,90.66,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,f87131534868549c380731a4e4eac27d,1352872078,43.680102000000005,-95.362541,0,56161.0
33049,33049,2019-01-20 17:49:07,675945690716,fraud_Fritsch and Sons,health_fitness,68.14,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,3c4c79028cb3087dc4703ddd0db9d5da,1327081747,40.862152,-80.298105,0,16117.0
29529,29529,2019-01-18 12:56:13,6011542681743618,fraud_Wilkinson LLC,personal_care,2.0,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,53e56f2270e1ceb58b39f5ddda933c7d,1326891373,38.047397,-78.830688,0,22920.0
669873,669873,2019-10-12 21:40:34,3500969075198072,"fraud_Schroeder, Hauck and Treutel",entertainment,84.33,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,6fe0840549abc757ce3745cbfc8f29bb,1350078034,46.935476,-116.248587,0,83812.0
873149,873149,2019-12-21 01:22:54,374238209524200,fraud_Klocko LLC,misc_net,50.62,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,72b7732b4ea047e2ca7f3b68d3a989b4,1356052974,44.193513,-119.789918,0,97751.0
443011,443011,2019-07-15 23:17:10,180072527505094,fraud_Romaguera Ltd,health_fitness,18.52,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,6acf80020e9624bac93ba625584cd8f6,1342394230,35.5384,-81.275479,0,28650.0
323693,323693,2019-06-03 16:36:44,3556613125071656,fraud_Auer-West,shopping_net,1.34,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,90a4b5170162648c5553be361638b99a,1338741404,29.039116,-94.763254,0,
873304,873304,2019-12-21 02:10:47,6011388901471808,"fraud_Towne, Greenholt and Koepp",shopping_net,2.17,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,ec6e0b141bbece4c3856352fec0f6f14,1356055847,39.878812,-79.466819,0,15470.0
1130694,1130694,2020-04-15 16:03:22,3518234918950662,fraud_Erdman-Durgan,health_fitness,17.84,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,81e5d928a906022124715990157fc32b,1366041802,33.687803,-96.368386,0,75414.0
399312,399312,2019-06-30 20:19:03,3576021480694169,"fraud_Turner, Ziemann and Lehner",food_dining,6.75,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,8fd0fefbb8d7f1f5453579afdcc03b9f,1341087543,38.971375,-95.572232,0,66542.0
758987,758987,2019-11-21 00:18:54,3542162746848552,fraud_Kris-Weimann,misc_net,906.48,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,84400c79924f55ed7e584cb62a3b01da,1353457134,42.803732,-93.498041,0,50420.0
963620,963620,2020-01-23 23:35:20,4922710831011201,fraud_Frami Group,entertainment,113.19,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,69929b271eb4c9f0a38bd16279b9fe86,1358984120,41.328867,-79.96834,0,16342.0
725680,725680,2019-11-05 22:56:32,4810789809665942990,fraud_Stamm-Witting,shopping_net,1.14,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,5e7b905fa685d08b7b4a6232c36b55c3,1352156192,39.885251,-84.543224,0,45338.0
1270844,1270844,2020-06-12 01:47:45,4822367783500458,fraud_Miller-Hauck,grocery_pos,41.92,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,8595bd2464dbac6b1eb528b33d77b803,1371001665,28.530790000000003,-81.777366,0,34711.0
15819,15819,2019-01-10 06:37:36,4917187576956394,fraud_Terry-Huel,shopping_net,5.29,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,bea28f5e1b601378c190ef8934f51720,1326177456,35.760776,-96.43115,0,74028.0
1268148,1268148,2020-06-10 19:19:53,6011542681743618,fraud_Will Ltd,food_dining,2.99,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,86ab2109cb81182b90d8756496332cbe,1370891993,38.778051,-78.36863100000001,0,22650.0
468704,468704,2019-07-25 20:33:05,4158758517677931,fraud_Gerhold LLC,home,20.19,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,1675be958cae44331afbda85471ad926,1343248385,43.841124,-95.659319,0,56131.0
98300,98300,2019-02-27 03:41:39,4653879239169997,fraud_Harris Inc,gas_transport,51.71,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,ee1084fcd81026736d7db72109cb374b,1330314099,37.703065,-85.87183,0,42701.0
562461,562461,2019-08-27 09:06:41,4826655832045236,fraud_Metz-Boehm,shopping_pos,9.1,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,a74b031ea7444ce9b89e6157275aeee7,1346058401,40.729684000000006,-69.396241,0,
1035467,1035467,2020-03-05 03:27:34,2235335206132667,fraud_Emard Inc,gas_transport,48.58,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,0c371c94b28b8fc339d5633a8750a539,1362454054,40.566754,-84.142544,0,45895.0
180262,180262,2019-04-04 12:01:28,3525590521269779,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,579.92,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,44df598f64e1d7cd33f814614dcf6f65,1333540888,35.644957,-79.988711,0,27239.0
527876,527876,2019-08-15 16:21:40,3529597930342630,fraud_Maggio-Fahey,misc_pos,7.18,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,17858a3e8d863903c81c208a5a180515,1345047700,43.522502,-75.098463,0,13494.0
535741,535741,2019-08-18 09:51:34,213124978348176,"fraud_Gottlieb, Considine and Schultz",shopping_net,2.46,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,9294b943f50c8ad16802641145e444b0,1345283494,42.815051,-79.05728,0,14085.0
356029,356029,2019-06-15 19:33:38,30092964733035,fraud_Terry-Huel,shopping_net,3.5,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,4f0ede5a599c869f8cb81f2345599a95,1339788818,38.045377,-84.092737,0,40391.0
133228,133228,2019-03-14 15:59:55,30103132002433,fraud_Kassulke Inc,entertainment,90.04,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,971da50b85a375710df144e476f3237a,1331740795,40.3584,-78.580731,0,15938.0
1045073,1045073,2020-03-09 14:25:39,4003989662068504,fraud_Ziemann-Waters,health_fitness,64.62,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,ed92e4208dac7ca811c7c4bbf283b079,1362839139,32.883464000000004,-86.990944,0,36793.0
72643,72643,2019-02-12 09:22:14,375904527651269,fraud_Ankunding LLC,shopping_net,1.42,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,c4cd33e90d8258f844914a8ec7b3bf2b,1329038534,40.348836,-97.814415,0,68335.0
760842,760842,2019-11-22 01:11:47,4935858973307492,fraud_Jacobi and Sons,shopping_pos,162.02,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,7650614d2dc556107b3e79f7106a8a71,1353546707,33.042326,-82.201813,0,30816.0
941267,941267,2020-01-11 05:48:10,343819048608995,"fraud_Stokes, Christiansen and Sipes",grocery_net,95.9,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,b8f7bba592a03d5c4c84b6018844dafe,1357883290,41.856287,-92.753565,0,50106.0
123406,123406,2019-03-10 06:02:31,30273037698427,fraud_Erdman-Kertzmann,gas_transport,59.26,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,b9398fedee5d0ff94c070aa980eef92f,1331359351,35.376157,-90.686841,0,72324.0
827385,827385,2019-12-09 22:20:16,4173950183554608,fraud_Weber and Sons,food_dining,24.25,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,9796328039f0dbdce1617da1be985262,1355091616,40.948844,-74.940136,0,7825.0
980692,980692,2020-02-02 17:02:50,4935858973307492,fraud_Bode-Rempel,kids_pets,53.78,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,48b54feb6a7eef9a5edf854fd8adeb55,1359824570,31.849895,-84.14196899999999,0,31787.0
251085,251085,2019-05-05 15:32:51,3565943051129759,fraud_Schuppe-Schuppe,food_dining,133.17,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,1963-05-23,f7ac9656416ba51b46619288da48e97a,1336231971,42.996338,-94.311358,0,50511.0
200892,200892,2019-04-13 16:15:54,6011681934117244,"fraud_Mueller, Gerhold and Mueller",health_fitness,23.27,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,70da806e23392a57b2bb9d72168dbdb8,1334333754,36.920722,-87.399437,0,42240.0
363635,363635,2019-06-17 18:31:36,3512365128314616,fraud_Abshire PLC,entertainment,73.94,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,ed1e1e44088fd583678b364d297981c4,1339957896,38.172419,-89.937552,0,62278.0
200942,200942,2019-04-13 16:40:05,4536996888716062123,"fraud_Runte, Green and Emard",health_fitness,7.15,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,4ca336a8ec815df7ab93e2f046ac768e,1334335205,36.961221,-105.350267,0,
1211968,1211968,2020-05-22 00:04:54,213195754007681,fraud_Emard Inc,gas_transport,45.74,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,0a4416b08e4ce31378429e5a4fa60bc3,1369181094,40.672742,-92.655789,0,52572.0
794291,794291,2019-12-02 17:45:53,561942763351,fraud_Heller PLC,health_fitness,44.98,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,fdda8c07ecda040dc2421ddb8c35df9a,1354470353,39.75355,-77.154781,0,17340.0
1250147,1250147,2020-06-04 17:26:57,630424987505,"fraud_Towne, Greenholt and Koepp",shopping_net,8.07,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,33834308734c47a16d52e178dc40fd22,1370366817,39.117007,-79.25799,0,26833.0
474396,474396,2019-07-27 22:11:15,3595111028444131,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,794.94,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,91f2af3fd12e6f6b670a33ef959df2c2,1343427075,36.955324,-90.289237,1,63966.0
445352,445352,2019-07-17 04:48:00,6596735789587928,fraud_Block Group,misc_pos,4.88,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,33adde5770a32f41563aedcde5e3bc24,1342500480,44.290122,-93.427294,0,55087.0
1133219,1133219,2020-04-17 04:28:48,3514865930894695,fraud_Pacocha-O'Reilly,grocery_pos,114.26,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,8f40dddf8e73b51108928a6688e19de1,1366172928,32.289608,-105.238259,0,
970915,970915,2020-01-27 15:50:42,4099707841315751,"fraud_Durgan, Gislason and Spencer",home,60.4,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,9ad92788913f54b6122773b1c581c1a0,1359301842,38.560495,-79.20381400000001,0,26802.0
997416,997416,2020-02-12 13:44:56,4302480582202074,fraud_Abernathy and Sons,food_dining,120.7,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,22440486b0f1fbbd50733545d349b853,1360676696,44.05338,-85.47185400000001,0,49688.0
431402,431402,2019-07-12 17:06:44,3563837241599446,fraud_Mayert Group,shopping_pos,1.17,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,a3d4de96e940ad0db5aef715a078e446,1342112804,46.113736,-123.09025,0,98632.0
219103,219103,2019-04-21 13:03:28,371009169330125,fraud_Gerlach Inc,shopping_net,333.67,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,509fd45c7568db880c9e515ea84cba2e,1335013408,30.885496000000003,-83.39874499999999,0,31602.0
736844,736844,2019-11-10 23:00:33,3593118134380341,fraud_Stiedemann Ltd,food_dining,31.3,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,b16bcc2c25eeff82eb5421280cec0b9e,1352588433,44.04087,-67.474848,0,
375531,375531,2019-06-22 18:14:25,4859525594182537,fraud_Herzog Ltd,misc_pos,250.4,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,c7505ede3649ac550c5f42934e46c8ee,1340388865,42.768512,-74.201297,0,12053.0
588134,588134,2019-09-06 23:59:16,2256234701263057,"fraud_Hills, Hegmann and Schaefer",health_fitness,6.96,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,fb18a9733e60f80e9b3b02b0e0b3fff6,1346975956,43.079461,-71.638085,0,3046.0
439501,439501,2019-07-15 00:39:50,375248307838179,fraud_Kerluke Inc,misc_net,2.46,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,dd016faa1f9a92954604b7e9844e6f2b,1342312790,38.443644,-79.793627,0,24915.0
517626,517626,2019-08-11 19:23:24,340953839692349,fraud_Sawayn PLC,shopping_pos,1.14,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,925cd9d7e04ef7fe2eeee393c0194022,1344713004,42.122736,-82.83005899999999,0,
820169,820169,2019-12-08 19:35:53,213112402583773,fraud_Kihn Inc,shopping_pos,18.69,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,a8d1eee67a950db4e62349d1931b271f,1354995353,33.056277,-82.096574,0,30830.0
404408,404408,2019-07-02 10:04:21,4670613943676271,"fraud_Willms, Kris and Bergnaum",shopping_pos,4.72,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,1947-08-14,d3016255a9332097af538a0ba911796c,1341223461,31.717843,-83.845119,0,31772.0
1130603,1130603,2020-04-15 14:52:16,6011438889172900,fraud_Gerhold LLC,home,11.12,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,c016f0018e57dc3b23186cae5c94ea10,1366037536,33.722887,-90.731296,0,38732.0
1112738,1112738,2020-04-07 17:08:04,30131826429364,fraud_Gaylord-Powlowski,home,45.99,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,8c1554cdbb7054cfff69d25c4ef1512e,1365354484,36.070927000000005,-83.19185,0,37713.0
647784,647784,2019-10-02 23:20:46,213154573301411,fraud_Bins-Howell,personal_care,73.96,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,7de59d15e9db8db0e21b2842a1221f48,1349220046,38.904967,-86.874655,0,47457.0
384504,384504,2019-06-25 04:19:33,560881134780,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,167.53,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,3ecdb717ac7695ba58d8cbc224d234c6,1340597973,40.798786,-85.305233,0,46770.0
203605,203605,2019-04-14 15:10:33,4178097073221156,fraud_Cormier LLC,health_fitness,14.95,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,0281cb42a2168d457a58908c4da72cc2,1334416233,42.180447,-85.806169,0,49065.0
146916,146916,2019-03-20 12:32:11,630423337322,"fraud_Weber, Thiel and Hammes",kids_pets,19.95,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,116f33b44fcdd4706b7123e41f0293d4,1332246731,48.022463,-117.767681,0,99173.0
1262689,1262689,2020-06-08 22:55:16,4005676619255478,fraud_Gulgowski LLC,home,82.91,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,ebd2a8752ab8f6cb4b514ac2f263f698,1370732116,31.397644,-91.462339,0,
946902,946902,2020-01-13 16:08:50,213198837352314,fraud_Powlowski-Weimann,food_dining,73.01,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,19d783f27bf3cda04544f5adadfb50fa,1358093330,38.73098,-98.862876,0,
399939,399939,2019-06-30 23:40:58,213112402583773,fraud_Champlin-Casper,home,2.1,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,6eb1fac4fcab905823df0721c0769816,1341099658,33.184565,-82.32836,0,30833.0
379880,379880,2019-06-23 21:22:46,2248735346244816,fraud_Feil-Morar,health_fitness,109.67,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,d819c25d4bf31bba89be0b057a0adb55,1340486566,38.101379,-99.562821,0,67523.0
894810,894810,2019-12-25 12:48:41,180042946491150,fraud_Gutmann-Upton,misc_pos,53.21,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,949d83fc28ae89816967383d23a2d5cf,1356439721,26.943926,-81.83290699999999,0,33982.0
100198,100198,2019-02-28 18:51:54,213124978348176,"fraud_Fadel, Mertz and Rippin",entertainment,4.29,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,8e84e8cbeb2e417b6dfb14d27021b992,1330455114,42.016645,-77.738569,0,16941.0
478434,478434,2019-07-28 22:17:27,2703186189652095,"fraud_Towne, Greenholt and Koepp",shopping_net,171.33,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,f00677d83572982b7bc4f45a3d007580,1343513847,36.139519,-80.407165,0,27040.0
239274,239274,2019-04-29 20:05:38,30263540414123,fraud_Reichel Inc,entertainment,55.83,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,31b11e8c3c47d6a452a15bf1f809a0ca,1335729938,38.483632,-112.530974,0,
1051164,1051164,2020-03-11 22:19:13,36360452125889,"fraud_Berge, Kautzer and Harris",personal_care,2.88,Christopher,Raymond,M,766 Potter Well,West Chazy,NY,12992,44.797,-73.5112,4778,Engineering geologist,1954-06-14,46988967946c5209cd38c523e22d94d5,1363040353,44.353286,-74.33423,0,12945.0
101622,101622,2019-02-28 16:03:03,5501083170975659,fraud_Skiles LLC,home,39.55,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,9678fe4bf2f42fe1cd6dbb085f601a4b,1330531383,41.847331,-80.96514599999999,0,44041.0
